-1.8318724810524550e-01 -4.1666666666666657e-03 0.0000000000000000e+00 0.0000000000000000e+00 2.7924951606305011e+00 1.9999999999999829e+00
-1.8317997910615669e-01 -3.4722222222222272e-04 0.0000000000000000e+00 0.0000000000000000e+00 2.7925265135742858e+00 1.9999999999999838e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-1.8317992878056968e-01 3.4722222222222012e-05 0.0000000000000000e+00 0.0000000000000000e+00 2.7925267306740773e+00 1.9999999999999845e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-1.8317992834371544e-01 -1.3020833333333471e-05 0.0000000000000000e+00 0.0000000000000000e+00 2.7925267325586280e+00 1.9999999999999822e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-1.8317992827272669e-01 -1.0850694444445734e-06 0.0000000000000000e+00 0.0000000000000000e+00 2.7925267328648653e+00 1.9999999999999816e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-1.8317992827272669e-01 -1.0850694444445785e-06 0.0000000000000000e+00 0.0000000000000000e+00 2.7925267328648653e+00 1.9999999999999820e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-1.8317992827230009e-01 4.0690104166653291e-07 0.0000000000000000e+00 0.0000000000000000e+00 2.7925267328667087e+00 1.9999999999999847e+00
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
-1.8317992827225077e-01 2.2040473090264378e-07 0.0000000000000000e+00 0.0000000000000000e+00 2.7925267328669205e+00 1.9999999999999842e+00
